,METER_DATE,YEAR,MONTH,DAY,SEASON,HOUR,TIME_PERIOD,DONGTAN
15636,2021-06-01 22:00:00,2021,6,1,1,22,3,57
15637,2021-06-01 23:00:00,2021,6,1,1,23,3,48
15638,2021-06-02 00:00:00,2021,6,2,1,0,0,34
15639,2021-06-02 01:00:00,2021,6,2,1,1,0,26
15640,2021-06-02 02:00:00,2021,6,2,1,2,0,23
15641,2021-06-02 03:00:00,2021,6,2,1,3,0,23
15642,2021-06-02 04:00:00,2021,6,2,1,4,0,23
15643,2021-06-02 05:00:00,2021,6,2,1,5,0,24
15644,2021-06-02 06:00:00,2021,6,2,1,6,1,26
15645,2021-06-02 07:00:00,2021,6,2,1,7,1,36
15646,2021-06-02 08:00:00,2021,6,2,1,8,1,39
15647,2021-06-02 09:00:00,2021,6,2,1,9,1,50
15648,2021-06-02 10:00:00,2021,6,2,1,10,1,54
15649,2021-06-02 11:00:00,2021,6,2,1,11,1,66
15650,2021-06-02 12:00:00,2021,6,2,1,12,2,62
15651,2021-06-02 13:00:00,2021,6,2,1,13,2,57
15652,2021-06-02 14:00:00,2021,6,2,1,14,2,57
15653,2021-06-02 15:00:00,2021,6,2,1,15,2,58
15654,2021-06-02 16:00:00,2021,6,2,1,16,2,61
15655,2021-06-02 17:00:00,2021,6,2,1,17,2,61
15656,2021-06-02 18:00:00,2021,6,2,1,18,3,57
15657,2021-06-02 19:00:00,2021,6,2,1,19,3,53
15658,2021-06-02 20:00:00,2021,6,2,1,20,3,53
15659,2021-06-02 21:00:00,2021,6,2,1,21,3,55
15660,2021-06-02 22:00:00,2021,6,2,1,22,3,51
15661,2021-06-02 23:00:00,2021,6,2,1,23,3,41
15662,2021-06-03 00:00:00,2021,6,3,1,0,0,29
15663,2021-06-03 01:00:00,2021,6,3,1,1,0,19
15664,2021-06-03 02:00:00,2021,6,3,1,2,0,16
15665,2021-06-03 03:00:00,2021,6,3,1,3,0,17
15666,2021-06-03 04:00:00,2021,6,3,1,4,0,16
15667,2021-06-03 05:00:00,2021,6,3,1,5,0,17
15668,2021-06-03 06:00:00,2021,6,3,1,6,1,20
15669,2021-06-03 07:00:00,2021,6,3,1,7,1,32
15670,2021-06-03 08:00:00,2021,6,3,1,8,1,41
15671,2021-06-03 09:00:00,2021,6,3,1,9,1,56
15672,2021-06-03 10:00:00,2021,6,3,1,10,1,53
15673,2021-06-03 11:00:00,2021,6,3,1,11,1,59
15674,2021-06-03 12:00:00,2021,6,3,1,12,2,58
15675,2021-06-03 13:00:00,2021,6,3,1,13,2,58
15676,2021-06-03 14:00:00,2021,6,3,1,14,2,57
15677,2021-06-03 15:00:00,2021,6,3,1,15,2,55
15678,2021-06-03 16:00:00,2021,6,3,1,16,2,53
15679,2021-06-03 17:00:00,2021,6,3,1,17,2,50
15680,2021-06-03 18:00:00,2021,6,3,1,18,3,48
15681,2021-06-03 19:00:00,2021,6,3,1,19,3,54
15682,2021-06-03 20:00:00,2021,6,3,1,20,3,56
15683,2021-06-03 21:00:00,2021,6,3,1,21,3,58
15684,2021-06-03 22:00:00,2021,6,3,1,22,3,52
15685,2021-06-03 23:00:00,2021,6,3,1,23,3,43
15686,2021-06-04 00:00:00,2021,6,4,1,0,0,34
15687,2021-06-04 01:00:00,2021,6,4,1,1,0,25
15688,2021-06-04 02:00:00,2021,6,4,1,2,0,22
15689,2021-06-04 03:00:00,2021,6,4,1,3,0,22
15690,2021-06-04 04:00:00,2021,6,4,1,4,0,22
15691,2021-06-04 05:00:00,2021,6,4,1,5,0,22
15692,2021-06-04 06:00:00,2021,6,4,1,6,1,24
15693,2021-06-04 07:00:00,2021,6,4,1,7,1,34
15694,2021-06-04 08:00:00,2021,6,4,1,8,1,42
15695,2021-06-04 09:00:00,2021,6,4,1,9,1,53
15696,2021-06-04 10:00:00,2021,6,4,1,10,1,51
15697,2021-06-04 11:00:00,2021,6,4,1,11,1,59
15698,2021-06-04 12:00:00,2021,6,4,1,12,2,58
15699,2021-06-04 13:00:00,2021,6,4,1,13,2,56
15700,2021-06-04 14:00:00,2021,6,4,1,14,2,55
15701,2021-06-04 15:00:00,2021,6,4,1,15,2,55
15702,2021-06-04 16:00:00,2021,6,4,1,16,2,51
15703,2021-06-04 17:00:00,2021,6,4,1,17,2,51
15704,2021-06-04 18:00:00,2021,6,4,1,18,3,48
15705,2021-06-04 19:00:00,2021,6,4,1,19,3,50
15706,2021-06-04 20:00:00,2021,6,4,1,20,3,50
15707,2021-06-04 21:00:00,2021,6,4,1,21,3,52
15708,2021-06-04 22:00:00,2021,6,4,1,22,3,50
15709,2021-06-04 23:00:00,2021,6,4,1,23,3,41
15710,2021-06-05 00:00:00,2021,6,5,1,0,0,36
15711,2021-06-05 01:00:00,2021,6,5,1,1,0,30
15712,2021-06-05 02:00:00,2021,6,5,1,2,0,25
15713,2021-06-05 03:00:00,2021,6,5,1,3,0,22
15714,2021-06-05 04:00:00,2021,6,5,1,4,0,21
15715,2021-06-05 05:00:00,2021,6,5,1,5,0,21
15716,2021-06-05 06:00:00,2021,6,5,1,6,1,22
15717,2021-06-05 07:00:00,2021,6,5,1,7,1,23
15718,2021-06-05 08:00:00,2021,6,5,1,8,1,29
15719,2021-06-05 09:00:00,2021,6,5,1,9,1,37
15720,2021-06-05 10:00:00,2021,6,5,1,10,1,43
15721,2021-06-05 11:00:00,2021,6,5,1,11,1,48
15722,2021-06-05 12:00:00,2021,6,5,1,12,2,47
15723,2021-06-05 13:00:00,2021,6,5,1,13,2,47
15724,2021-06-05 14:00:00,2021,6,5,1,14,2,47
15725,2021-06-05 15:00:00,2021,6,5,1,15,2,44
15726,2021-06-05 16:00:00,2021,6,5,1,16,2,39
15727,2021-06-05 17:00:00,2021,6,5,1,17,2,40
15728,2021-06-05 18:00:00,2021,6,5,1,18,3,40
15729,2021-06-05 19:00:00,2021,6,5,1,19,3,43
15730,2021-06-05 20:00:00,2021,6,5,1,20,3,42
15731,2021-06-05 21:00:00,2021,6,5,1,21,3,44
15732,2021-06-05 22:00:00,2021,6,5,1,22,3,41
15733,2021-06-05 23:00:00,2021,6,5,1,23,3,39
15734,2021-06-06 00:00:00,2021,6,6,1,0,0,35
15735,2021-06-06 01:00:00,2021,6,6,1,1,0,27
15736,2021-06-06 02:00:00,2021,6,6,1,2,0,24
15737,2021-06-06 03:00:00,2021,6,6,1,3,0,22
15738,2021-06-06 04:00:00,2021,6,6,1,4,0,21
15739,2021-06-06 05:00:00,2021,6,6,1,5,0,21
15740,2021-06-06 06:00:00,2021,6,6,1,6,1,17
15741,2021-06-06 07:00:00,2021,6,6,1,7,1,16
15742,2021-06-06 08:00:00,2021,6,6,1,8,1,23
15743,2021-06-06 09:00:00,2021,6,6,1,9,1,41
15744,2021-06-06 10:00:00,2021,6,6,1,10,1,45
15745,2021-06-06 11:00:00,2021,6,6,1,11,1,48
15746,2021-06-06 12:00:00,2021,6,6,1,12,2,46
15747,2021-06-06 13:00:00,2021,6,6,1,13,2,49
15748,2021-06-06 14:00:00,2021,6,6,1,14,2,45
15749,2021-06-06 15:00:00,2021,6,6,1,15,2,42
15750,2021-06-06 16:00:00,2021,6,6,1,16,2,39
15751,2021-06-06 17:00:00,2021,6,6,1,17,2,38
15752,2021-06-06 18:00:00,2021,6,6,1,18,3,43
15753,2021-06-06 19:00:00,2021,6,6,1,19,3,51
15754,2021-06-06 20:00:00,2021,6,6,1,20,3,49
15755,2021-06-06 21:00:00,2021,6,6,1,21,3,46
15756,2021-06-06 22:00:00,2021,6,6,1,22,3,49
15757,2021-06-06 23:00:00,2021,6,6,1,23,3,36
15758,2021-06-07 00:00:00,2021,6,7,1,0,0,30
15759,2021-06-07 01:00:00,2021,6,7,1,1,0,24
15760,2021-06-07 02:00:00,2021,6,7,1,2,0,23
15761,2021-06-07 03:00:00,2021,6,7,1,3,0,17
15762,2021-06-07 04:00:00,2021,6,7,1,4,0,18
15763,2021-06-07 05:00:00,2021,6,7,1,5,0,16
15764,2021-06-07 06:00:00,2021,6,7,1,6,1,18
15765,2021-06-07 07:00:00,2021,6,7,1,7,1,31
15766,2021-06-07 08:00:00,2021,6,7,1,8,1,42
15767,2021-06-07 09:00:00,2021,6,7,1,9,1,57
15768,2021-06-07 10:00:00,2021,6,7,1,10,1,54
15769,2021-06-07 11:00:00,2021,6,7,1,11,1,57
15770,2021-06-07 12:00:00,2021,6,7,1,12,2,55
15771,2021-06-07 13:00:00,2021,6,7,1,13,2,49
15772,2021-06-07 14:00:00,2021,6,7,1,14,2,50
15773,2021-06-07 15:00:00,2021,6,7,1,15,2,53
15774,2021-06-07 16:00:00,2021,6,7,1,16,2,57
15775,2021-06-07 17:00:00,2021,6,7,1,17,2,54
15776,2021-06-07 18:00:00,2021,6,7,1,18,3,52
15777,2021-06-07 19:00:00,2021,6,7,1,19,3,53
15778,2021-06-07 20:00:00,2021,6,7,1,20,3,54
15779,2021-06-07 21:00:00,2021,6,7,1,21,3,54
15780,2021-06-07 22:00:00,2021,6,7,1,22,3,49
15781,2021-06-07 23:00:00,2021,6,7,1,23,3,38
15782,2021-06-08 00:00:00,2021,6,8,1,0,0,27
15783,2021-06-08 01:00:00,2021,6,8,1,1,0,19
15784,2021-06-08 02:00:00,2021,6,8,1,2,0,14
15785,2021-06-08 03:00:00,2021,6,8,1,3,0,16
15786,2021-06-08 04:00:00,2021,6,8,1,4,0,12
15787,2021-06-08 05:00:00,2021,6,8,1,5,0,9
15788,2021-06-08 06:00:00,2021,6,8,1,6,1,11
15789,2021-06-08 07:00:00,2021,6,8,1,7,1,31
15790,2021-06-08 08:00:00,2021,6,8,1,8,1,46
15791,2021-06-08 09:00:00,2021,6,8,1,9,1,56
15792,2021-06-08 10:00:00,2021,6,8,1,10,1,62
15793,2021-06-08 11:00:00,2021,6,8,1,11,1,69
15794,2021-06-08 12:00:00,2021,6,8,1,12,2,65
15795,2021-06-08 13:00:00,2021,6,8,1,13,2,64
15796,2021-06-08 14:00:00,2021,6,8,1,14,2,65
15797,2021-06-08 15:00:00,2021,6,8,1,15,2,66
15798,2021-06-08 16:00:00,2021,6,8,1,16,2,65
15799,2021-06-08 17:00:00,2021,6,8,1,17,2,61
15800,2021-06-08 18:00:00,2021,6,8,1,18,3,56
15801,2021-06-08 19:00:00,2021,6,8,1,19,3,53
15802,2021-06-08 20:00:00,2021,6,8,1,20,3,51
15803,2021-06-08 21:00:00,2021,6,8,1,21,3,52
15804,2021-06-08 22:00:00,2021,6,8,1,22,3,46
15805,2021-06-08 23:00:00,2021,6,8,1,23,3,36
15806,2021-06-09 00:00:00,2021,6,9,1,0,0,27
15807,2021-06-09 01:00:00,2021,6,9,1,1,0,19
15808,2021-06-09 02:00:00,2021,6,9,1,2,0,15
15809,2021-06-09 03:00:00,2021,6,9,1,3,0,14
15810,2021-06-09 04:00:00,2021,6,9,1,4,0,15
15811,2021-06-09 05:00:00,2021,6,9,1,5,0,15
15812,2021-06-09 06:00:00,2021,6,9,1,6,1,16
15813,2021-06-09 07:00:00,2021,6,9,1,7,1,24
15814,2021-06-09 08:00:00,2021,6,9,1,8,1,40
15815,2021-06-09 09:00:00,2021,6,9,1,9,1,58
15816,2021-06-09 10:00:00,2021,6,9,1,10,1,61
15817,2021-06-09 11:00:00,2021,6,9,1,11,1,76
15818,2021-06-09 12:00:00,2021,6,9,1,12,2,75
15819,2021-06-09 13:00:00,2021,6,9,1,13,2,69
15820,2021-06-09 14:00:00,2021,6,9,1,14,2,67
15821,2021-06-09 15:00:00,2021,6,9,1,15,2,68
15822,2021-06-09 16:00:00,2021,6,9,1,16,2,64
15823,2021-06-09 17:00:00,2021,6,9,1,17,2,63
15824,2021-06-09 18:00:00,2021,6,9,1,18,3,67
15825,2021-06-09 19:00:00,2021,6,9,1,19,3,63
15826,2021-06-09 20:00:00,2021,6,9,1,20,3,61
15827,2021-06-09 21:00:00,2021,6,9,1,21,3,61
15828,2021-06-09 22:00:00,2021,6,9,1,22,3,53
15829,2021-06-09 23:00:00,2021,6,9,1,23,3,46
15830,2021-06-10 00:00:00,2021,6,10,1,0,0,31
15831,2021-06-10 01:00:00,2021,6,10,1,1,0,20
15832,2021-06-10 02:00:00,2021,6,10,1,2,0,22
15833,2021-06-10 03:00:00,2021,6,10,1,3,0,23
15834,2021-06-10 04:00:00,2021,6,10,1,4,0,20
15835,2021-06-10 05:00:00,2021,6,10,1,5,0,22
15836,2021-06-10 06:00:00,2021,6,10,1,6,1,21
15837,2021-06-10 07:00:00,2021,6,10,1,7,1,33
15838,2021-06-10 08:00:00,2021,6,10,1,8,1,37
15839,2021-06-10 09:00:00,2021,6,10,1,9,1,56
15840,2021-06-10 10:00:00,2021,6,10,1,10,1,69
15841,2021-06-10 11:00:00,2021,6,10,1,11,1,71
15842,2021-06-10 12:00:00,2021,6,10,1,12,2,67
15843,2021-06-10 13:00:00,2021,6,10,1,13,2,67
15844,2021-06-10 14:00:00,2021,6,10,1,14,2,67
15845,2021-06-10 15:00:00,2021,6,10,1,15,2,68
15846,2021-06-10 16:00:00,2021,6,10,1,16,2,66
15847,2021-06-10 17:00:00,2021,6,10,1,17,2,62
15848,2021-06-10 18:00:00,2021,6,10,1,18,3,60
15849,2021-06-10 19:00:00,2021,6,10,1,19,3,55
15850,2021-06-10 20:00:00,2021,6,10,1,20,3,53
15851,2021-06-10 21:00:00,2021,6,10,1,21,3,54
15852,2021-06-10 22:00:00,2021,6,10,1,22,3,44
15853,2021-06-10 23:00:00,2021,6,10,1,23,3,37
15854,2021-06-11 00:00:00,2021,6,11,1,0,0,25
15855,2021-06-11 01:00:00,2021,6,11,1,1,0,19
15856,2021-06-11 02:00:00,2021,6,11,1,2,0,13
15857,2021-06-11 03:00:00,2021,6,11,1,3,0,12
15858,2021-06-11 04:00:00,2021,6,11,1,4,0,14
15859,2021-06-11 05:00:00,2021,6,11,1,5,0,16
15860,2021-06-11 06:00:00,2021,6,11,1,6,1,15
15861,2021-06-11 07:00:00,2021,6,11,1,7,1,19
15862,2021-06-11 08:00:00,2021,6,11,1,8,1,38
15863,2021-06-11 09:00:00,2021,6,11,1,9,1,57
15864,2021-06-11 10:00:00,2021,6,11,1,10,1,59
15865,2021-06-11 11:00:00,2021,6,11,1,11,1,68
15866,2021-06-11 12:00:00,2021,6,11,1,12,2,64
15867,2021-06-11 13:00:00,2021,6,11,1,13,2,67
15868,2021-06-11 14:00:00,2021,6,11,1,14,2,66
15869,2021-06-11 15:00:00,2021,6,11,1,15,2,70
15870,2021-06-11 16:00:00,2021,6,11,1,16,2,62
15871,2021-06-11 17:00:00,2021,6,11,1,17,2,66
15872,2021-06-11 18:00:00,2021,6,11,1,18,3,61
15873,2021-06-11 19:00:00,2021,6,11,1,19,3,55
15874,2021-06-11 20:00:00,2021,6,11,1,20,3,49
15875,2021-06-11 21:00:00,2021,6,11,1,21,3,47
15876,2021-06-11 22:00:00,2021,6,11,1,22,3,43
15877,2021-06-11 23:00:00,2021,6,11,1,23,3,37
15878,2021-06-12 00:00:00,2021,6,12,1,0,0,32
15879,2021-06-12 01:00:00,2021,6,12,1,1,0,25
15880,2021-06-12 02:00:00,2021,6,12,1,2,0,19
15881,2021-06-12 03:00:00,2021,6,12,1,3,0,14
15882,2021-06-12 04:00:00,2021,6,12,1,4,0,13
15883,2021-06-12 05:00:00,2021,6,12,1,5,0,14
15884,2021-06-12 06:00:00,2021,6,12,1,6,1,13
15885,2021-06-12 07:00:00,2021,6,12,1,7,1,14
15886,2021-06-12 08:00:00,2021,6,12,1,8,1,29
15887,2021-06-12 09:00:00,2021,6,12,1,9,1,47
15888,2021-06-12 10:00:00,2021,6,12,1,10,1,56
15889,2021-06-12 11:00:00,2021,6,12,1,11,1,64
15890,2021-06-12 12:00:00,2021,6,12,1,12,2,66
15891,2021-06-12 13:00:00,2021,6,12,1,13,2,61
15892,2021-06-12 14:00:00,2021,6,12,1,14,2,58
15893,2021-06-12 15:00:00,2021,6,12,1,15,2,52
15894,2021-06-12 16:00:00,2021,6,12,1,16,2,52
15895,2021-06-12 17:00:00,2021,6,12,1,17,2,50
15896,2021-06-12 18:00:00,2021,6,12,1,18,3,47
15897,2021-06-12 19:00:00,2021,6,12,1,19,3,43
15898,2021-06-12 20:00:00,2021,6,12,1,20,3,45
15899,2021-06-12 21:00:00,2021,6,12,1,21,3,44
15900,2021-06-12 22:00:00,2021,6,12,1,22,3,43
15901,2021-06-12 23:00:00,2021,6,12,1,23,3,34
15902,2021-06-13 00:00:00,2021,6,13,1,0,0,26
15903,2021-06-13 01:00:00,2021,6,13,1,1,0,20
15904,2021-06-13 02:00:00,2021,6,13,1,2,0,16
15905,2021-06-13 03:00:00,2021,6,13,1,3,0,16
15906,2021-06-13 04:00:00,2021,6,13,1,4,0,13
15907,2021-06-13 05:00:00,2021,6,13,1,5,0,9
15908,2021-06-13 06:00:00,2021,6,13,1,6,1,10
15909,2021-06-13 07:00:00,2021,6,13,1,7,1,13
15910,2021-06-13 08:00:00,2021,6,13,1,8,1,14
15911,2021-06-13 09:00:00,2021,6,13,1,9,1,34
15912,2021-06-13 10:00:00,2021,6,13,1,10,1,48
15913,2021-06-13 11:00:00,2021,6,13,1,11,1,50
15914,2021-06-13 12:00:00,2021,6,13,1,12,2,52
15915,2021-06-13 13:00:00,2021,6,13,1,13,2,57
15916,2021-06-13 14:00:00,2021,6,13,1,14,2,56
15917,2021-06-13 15:00:00,2021,6,13,1,15,2,57
15918,2021-06-13 16:00:00,2021,6,13,1,16,2,63
15919,2021-06-13 17:00:00,2021,6,13,1,17,2,45
15920,2021-06-13 18:00:00,2021,6,13,1,18,3,48
15921,2021-06-13 19:00:00,2021,6,13,1,19,3,49
15922,2021-06-13 20:00:00,2021,6,13,1,20,3,50
15923,2021-06-13 21:00:00,2021,6,13,1,21,3,50
15924,2021-06-13 22:00:00,2021,6,13,1,22,3,45
15925,2021-06-13 23:00:00,2021,6,13,1,23,3,36
15926,2021-06-14 00:00:00,2021,6,14,1,0,0,25
15927,2021-06-14 01:00:00,2021,6,14,1,1,0,17
15928,2021-06-14 02:00:00,2021,6,14,1,2,0,18
15929,2021-06-14 03:00:00,2021,6,14,1,3,0,15
15930,2021-06-14 04:00:00,2021,6,14,1,4,0,11
15931,2021-06-14 05:00:00,2021,6,14,1,5,0,9
15932,2021-06-14 06:00:00,2021,6,14,1,6,1,12
15933,2021-06-14 07:00:00,2021,6,14,1,7,1,29
15934,2021-06-14 08:00:00,2021,6,14,1,8,1,45
15935,2021-06-14 09:00:00,2021,6,14,1,9,1,65
15936,2021-06-14 10:00:00,2021,6,14,1,10,1,80
15937,2021-06-14 11:00:00,2021,6,14,1,11,1,77
15938,2021-06-14 12:00:00,2021,6,14,1,12,2,78
15939,2021-06-14 13:00:00,2021,6,14,1,13,2,72
15940,2021-06-14 14:00:00,2021,6,14,1,14,2,70
15941,2021-06-14 15:00:00,2021,6,14,1,15,2,74
15942,2021-06-14 16:00:00,2021,6,14,1,16,2,75
15943,2021-06-14 17:00:00,2021,6,14,1,17,2,71
15944,2021-06-14 18:00:00,2021,6,14,1,18,3,69
15945,2021-06-14 19:00:00,2021,6,14,1,19,3,59
15946,2021-06-14 20:00:00,2021,6,14,1,20,3,51
15947,2021-06-14 21:00:00,2021,6,14,1,21,3,49
15948,2021-06-14 22:00:00,2021,6,14,1,22,3,43
15949,2021-06-14 23:00:00,2021,6,14,1,23,3,34
15950,2021-06-15 00:00:00,2021,6,15,1,0,0,23
15951,2021-06-15 01:00:00,2021,6,15,1,1,0,17
15952,2021-06-15 02:00:00,2021,6,15,1,2,0,11
15953,2021-06-15 03:00:00,2021,6,15,1,3,0,12
15954,2021-06-15 04:00:00,2021,6,15,1,4,0,12
15955,2021-06-15 05:00:00,2021,6,15,1,5,0,11
15956,2021-06-15 06:00:00,2021,6,15,1,6,1,13
15957,2021-06-15 07:00:00,2021,6,15,1,7,1,19
15958,2021-06-15 08:00:00,2021,6,15,1,8,1,39
15959,2021-06-15 09:00:00,2021,6,15,1,9,1,57
15960,2021-06-15 10:00:00,2021,6,15,1,10,1,61
15961,2021-06-15 11:00:00,2021,6,15,1,11,1,69
15962,2021-06-15 12:00:00,2021,6,15,1,12,2,65
15963,2021-06-15 13:00:00,2021,6,15,1,13,2,63
15964,2021-06-15 14:00:00,2021,6,15,1,14,2,60
15965,2021-06-15 15:00:00,2021,6,15,1,15,2,58
15966,2021-06-15 16:00:00,2021,6,15,1,16,2,59
15967,2021-06-15 17:00:00,2021,6,15,1,17,2,63
15968,2021-06-15 18:00:00,2021,6,15,1,18,3,61
15969,2021-06-15 19:00:00,2021,6,15,1,19,3,52
15970,2021-06-15 20:00:00,2021,6,15,1,20,3,46
15971,2021-06-15 21:00:00,2021,6,15,1,21,3,45
15972,2021-06-15 22:00:00,2021,6,15,1,22,3,41
15973,2021-06-15 23:00:00,2021,6,15,1,23,3,31
15974,2021-06-16 00:00:00,2021,6,16,1,0,0,21
15975,2021-06-16 01:00:00,2021,6,16,1,1,0,14
15976,2021-06-16 02:00:00,2021,6,16,1,2,0,10
15977,2021-06-16 03:00:00,2021,6,16,1,3,0,11
15978,2021-06-16 04:00:00,2021,6,16,1,4,0,11
15979,2021-06-16 05:00:00,2021,6,16,1,5,0,11
15980,2021-06-16 06:00:00,2021,6,16,1,6,1,11
15981,2021-06-16 07:00:00,2021,6,16,1,7,1,17
15982,2021-06-16 08:00:00,2021,6,16,1,8,1,33
15983,2021-06-16 09:00:00,2021,6,16,1,9,1,59
15984,2021-06-16 10:00:00,2021,6,16,1,10,1,76
15985,2021-06-16 11:00:00,2021,6,16,1,11,1,79
15986,2021-06-16 12:00:00,2021,6,16,1,12,2,76
15987,2021-06-16 13:00:00,2021,6,16,1,13,2,73
15988,2021-06-16 14:00:00,2021,6,16,1,14,2,73
15989,2021-06-16 15:00:00,2021,6,16,1,15,2,72
15990,2021-06-16 16:00:00,2021,6,16,1,16,2,67
15991,2021-06-16 17:00:00,2021,6,16,1,17,2,65
15992,2021-06-16 18:00:00,2021,6,16,1,18,3,64
15993,2021-06-16 19:00:00,2021,6,16,1,19,3,56
15994,2021-06-16 20:00:00,2021,6,16,1,20,3,51
15995,2021-06-16 21:00:00,2021,6,16,1,21,3,46
15996,2021-06-16 22:00:00,2021,6,16,1,22,3,43
15997,2021-06-16 23:00:00,2021,6,16,1,23,3,31
15998,2021-06-17 00:00:00,2021,6,17,1,0,0,23
15999,2021-06-17 01:00:00,2021,6,17,1,1,0,14
16000,2021-06-17 02:00:00,2021,6,17,1,2,0,12
16001,2021-06-17 03:00:00,2021,6,17,1,3,0,12
16002,2021-06-17 04:00:00,2021,6,17,1,4,0,11
16003,2021-06-17 05:00:00,2021,6,17,1,5,0,11
16004,2021-06-17 06:00:00,2021,6,17,1,6,1,11
16005,2021-06-17 07:00:00,2021,6,17,1,7,1,19
16006,2021-06-17 08:00:00,2021,6,17,1,8,1,39
16007,2021-06-17 09:00:00,2021,6,17,1,9,1,53
16008,2021-06-17 10:00:00,2021,6,17,1,10,1,63
16009,2021-06-17 11:00:00,2021,6,17,1,11,1,66
16010,2021-06-17 12:00:00,2021,6,17,1,12,2,64
16011,2021-06-17 13:00:00,2021,6,17,1,13,2,62
16012,2021-06-17 14:00:00,2021,6,17,1,14,2,59
16013,2021-06-17 15:00:00,2021,6,17,1,15,2,57
16014,2021-06-17 16:00:00,2021,6,17,1,16,2,56
16015,2021-06-17 17:00:00,2021,6,17,1,17,2,56
16016,2021-06-17 18:00:00,2021,6,17,1,18,3,51
16017,2021-06-17 19:00:00,2021,6,17,1,19,3,48
16018,2021-06-17 20:00:00,2021,6,17,1,20,3,48
16019,2021-06-17 21:00:00,2021,6,17,1,21,3,48
16020,2021-06-17 22:00:00,2021,6,17,1,22,3,44
16021,2021-06-17 23:00:00,2021,6,17,1,23,3,32
16022,2021-06-18 00:00:00,2021,6,18,1,0,0,25
16023,2021-06-18 01:00:00,2021,6,18,1,1,0,17
16024,2021-06-18 02:00:00,2021,6,18,1,2,0,12
16025,2021-06-18 03:00:00,2021,6,18,1,3,0,11
16026,2021-06-18 04:00:00,2021,6,18,1,4,0,11
16027,2021-06-18 05:00:00,2021,6,18,1,5,0,11
16028,2021-06-18 06:00:00,2021,6,18,1,6,1,12
16029,2021-06-18 07:00:00,2021,6,18,1,7,1,21
16030,2021-06-18 08:00:00,2021,6,18,1,8,1,37
16031,2021-06-18 09:00:00,2021,6,18,1,9,1,53
16032,2021-06-18 10:00:00,2021,6,18,1,10,1,55
16033,2021-06-18 11:00:00,2021,6,18,1,11,1,58
16034,2021-06-18 12:00:00,2021,6,18,1,12,2,54
16035,2021-06-18 13:00:00,2021,6,18,1,13,2,50
16036,2021-06-18 14:00:00,2021,6,18,1,14,2,51
16037,2021-06-18 15:00:00,2021,6,18,1,15,2,51
16038,2021-06-18 16:00:00,2021,6,18,1,16,2,48
16039,2021-06-18 17:00:00,2021,6,18,1,17,2,48
16040,2021-06-18 18:00:00,2021,6,18,1,18,3,50
16041,2021-06-18 19:00:00,2021,6,18,1,19,3,44
16042,2021-06-18 20:00:00,2021,6,18,1,20,3,42
16043,2021-06-18 21:00:00,2021,6,18,1,21,3,43
16044,2021-06-18 22:00:00,2021,6,18,1,22,3,40
16045,2021-06-18 23:00:00,2021,6,18,1,23,3,32
16046,2021-06-19 00:00:00,2021,6,19,1,0,0,25
16047,2021-06-19 01:00:00,2021,6,19,1,1,0,20
16048,2021-06-19 02:00:00,2021,6,19,1,2,0,18
16049,2021-06-19 03:00:00,2021,6,19,1,3,0,12
16050,2021-06-19 04:00:00,2021,6,19,1,4,0,12
16051,2021-06-19 05:00:00,2021,6,19,1,5,0,13
16052,2021-06-19 06:00:00,2021,6,19,1,6,1,12
16053,2021-06-19 07:00:00,2021,6,19,1,7,1,12
16054,2021-06-19 08:00:00,2021,6,19,1,8,1,20
16055,2021-06-19 09:00:00,2021,6,19,1,9,1,34
16056,2021-06-19 10:00:00,2021,6,19,1,10,1,46
16057,2021-06-19 11:00:00,2021,6,19,1,11,1,52
16058,2021-06-19 12:00:00,2021,6,19,1,12,2,57
16059,2021-06-19 13:00:00,2021,6,19,1,13,2,52
16060,2021-06-19 14:00:00,2021,6,19,1,14,2,47
16061,2021-06-19 15:00:00,2021,6,19,1,15,2,51
16062,2021-06-19 16:00:00,2021,6,19,1,16,2,51
16063,2021-06-19 17:00:00,2021,6,19,1,17,2,42
16064,2021-06-19 18:00:00,2021,6,19,1,18,3,40
16065,2021-06-19 19:00:00,2021,6,19,1,19,3,41
16066,2021-06-19 20:00:00,2021,6,19,1,20,3,36
16067,2021-06-19 21:00:00,2021,6,19,1,21,3,42
16068,2021-06-19 22:00:00,2021,6,19,1,22,3,39
16069,2021-06-19 23:00:00,2021,6,19,1,23,3,29
16070,2021-06-20 00:00:00,2021,6,20,1,0,0,26
16071,2021-06-20 01:00:00,2021,6,20,1,1,0,24
16072,2021-06-20 02:00:00,2021,6,20,1,2,0,21
16073,2021-06-20 03:00:00,2021,6,20,1,3,0,12
16074,2021-06-20 04:00:00,2021,6,20,1,4,0,16
16075,2021-06-20 05:00:00,2021,6,20,1,5,0,19
16076,2021-06-20 06:00:00,2021,6,20,1,6,1,15
16077,2021-06-20 07:00:00,2021,6,20,1,7,1,17
16078,2021-06-20 08:00:00,2021,6,20,1,8,1,20
16079,2021-06-20 09:00:00,2021,6,20,1,9,1,31
16080,2021-06-20 10:00:00,2021,6,20,1,10,1,42
16081,2021-06-20 11:00:00,2021,6,20,1,11,1,46
16082,2021-06-20 12:00:00,2021,6,20,1,12,2,52
16083,2021-06-20 13:00:00,2021,6,20,1,13,2,51
16084,2021-06-20 14:00:00,2021,6,20,1,14,2,50
16085,2021-06-20 15:00:00,2021,6,20,1,15,2,48
